window_days,batter_id,player,team_recent,stand_recent,pa,bbe,air_bbe,hr,barrels,hard_air_bbe,blast_bbe,pulled_air_proxy_bbe,sweet_spot_bbe,max_ev,avg_ev,avg_la,hr_per_pa,barrel_per_pa,barrel_per_bbe,hard_air_per_pa,blast_per_pa,pulled_air_per_bbe,sweet_spot_per_bbe,slate_date,pull_timestamp,data_notes
7,663538,nico hoerner,CHC,R,24,29,16,0,0,2,0,2,7,101.2,85.99,14.14,0.0,0.0,0.0,0.0833,0.0,0.069,0.2414,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663586,austin riley,ATL,R,29,41,31,0,0,2,0,5,9,107.0,77.27,26.88,0.0,0.0,0.0,0.069,0.0,0.122,0.2195,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663616,trevor larnach,MIN,L,22,27,20,1,1,4,1,9,12,108.4,87.93,21.7,0.0455,0.0455,0.037,0.1818,0.0455,0.3333,0.4444,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663647,ke'bryan hayes,CIN,R,7,9,7,0,0,1,0,1,2,108.8,85.66,27.56,0.0,0.0,0.0,0.1429,0.0,0.1111,0.2222,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663656,kyle tucker,LAD,L,23,35,25,0,2,6,1,5,14,102.5,85.07,20.51,0.0,0.087,0.0571,0.2609,0.0435,0.1429,0.4,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663698,joey bart,ATL,R,12,11,4,1,1,3,1,3,2,110.9,85.11,-1.18,0.0833,0.0833,0.0909,0.25,0.0833,0.2727,0.1818,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663728,cal raleigh,SEA,L,27,47,34,0,1,10,3,6,12,111.1,84.14,27.89,0.0,0.037,0.0213,0.3704,0.1111,0.1277,0.2553,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663743,nick fortes,TB,R,14,14,4,0,0,0,0,1,2,102.5,83.55,-5.79,0.0,0.0,0.0,0.0,0.0,0.0714,0.1429,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663757,trent grisham,NYY,L,28,43,26,1,1,9,1,8,9,107.2,84.28,16.72,0.0357,0.0357,0.0233,0.3214,0.0357,0.186,0.2093,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663837,matt vierling,DET,R,22,26,22,0,0,5,1,2,10,107.0,85.55,30.35,0.0,0.0,0.0,0.2273,0.0455,0.0769,0.3846,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663853,romy gonzalez,BOS,R,23,24,10,0,0,0,0,0,6,107.2,77.47,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663886,tyler stephenson,CIN,R,17,19,10,0,0,3,0,3,7,104.3,83.09,3.95,0.0,0.0,0.0,0.1765,0.0,0.1579,0.3684,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663968,jake mangum,PIT,L,23,40,29,1,1,3,1,5,11,104.6,82.5,24.32,0.0435,0.0435,0.025,0.1304,0.0435,0.125,0.275,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,663993,nathaniel lowe,CIN,L,8,15,13,1,1,2,1,2,4,105.6,83.62,32.2,0.125,0.125,0.0667,0.25,0.125,0.1333,0.2667,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,664023,ian happ,CHC,L,24,30,22,0,0,6,0,6,9,107.1,85.4,24.13,0.0,0.0,0.0,0.25,0.0,0.2,0.3,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,664034,ty france,SD,R,16,31,22,1,2,5,2,3,13,107.6,85.39,23.16,0.0625,0.125,0.0645,0.3125,0.125,0.0968,0.4194,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,664040,brandon lowe,PIT,L,27,35,26,0,1,5,1,8,13,102.8,84.56,25.74,0.0,0.037,0.0286,0.1852,0.037,0.2286,0.3714,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,664702,myles straw,TOR,R,11,14,7,0,0,1,0,3,5,97.2,81.64,5.36,0.0,0.0,0.0,0.0909,0.0,0.2143,0.3571,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,664761,alec bohm,PHI,R,31,41,31,0,2,7,2,4,14,109.6,82.43,21.9,0.0,0.0645,0.0488,0.2258,0.0645,0.0976,0.3415,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,664770,nathan lukes,TOR,L,23,39,29,1,0,6,0,5,10,106.1,81.51,24.28,0.0435,0.0,0.0,0.2609,0.0,0.1282,0.2564,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,664774,lamonte wade,HOU,L,15,23,19,1,1,2,0,5,10,100.9,75.7,28.09,0.0667,0.0667,0.0435,0.1333,0.0,0.2174,0.4348,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,664954,brett sullivan,COL,L,5,11,8,0,0,1,0,3,2,97.0,77.48,25.45,0.0,0.0,0.0,0.2,0.0,0.2727,0.1818,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,664983,jake mccarthy,COL,L,30,39,22,1,1,3,0,7,9,101.5,74.42,12.82,0.0333,0.0333,0.0256,0.1,0.0,0.1795,0.2308,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665019,kody clemens,MIN,L,26,34,22,0,0,4,0,7,8,106.4,85.33,19.38,0.0,0.0,0.0,0.1538,0.0,0.2059,0.2353,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665052,griffin conine,MIA,L,17,22,16,2,2,4,1,6,7,113.2,87.13,23.45,0.1176,0.1176,0.0909,0.2353,0.0588,0.2727,0.3182,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665161,jeremy peña,HOU,R,14,18,9,0,0,2,0,4,6,104.4,85.77,13.06,0.0,0.0,0.0,0.1429,0.0,0.2222,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665487,fernando tatís,SD,R,30,26,13,0,1,4,0,2,6,114.5,84.04,11.85,0.0,0.0333,0.0385,0.1333,0.0,0.0769,0.2308,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665489,vladimir guerrero,TOR,R,28,29,17,2,1,4,0,3,8,110.4,82.17,8.41,0.0714,0.0357,0.0345,0.1429,0.0,0.1034,0.2759,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665561,rafael marchán,PHI,L,5,11,8,0,0,0,0,2,4,95.4,75.37,26.18,0.0,0.0,0.0,0.0,0.0,0.1818,0.3636,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665742,juan soto,NYM,L,31,41,27,3,4,7,3,8,8,111.5,86.1,20.66,0.0968,0.129,0.0976,0.2258,0.0968,0.1951,0.1951,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665750,leody taveras,BAL,R,12,15,10,1,1,1,1,0,3,107.8,75.12,25.6,0.0833,0.0833,0.0667,0.0833,0.0833,0.0,0.2,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665804,miguel amaya,CHC,R,11,12,10,0,0,4,0,5,5,103.3,89.24,28.0,0.0,0.0,0.0,0.3636,0.0,0.4167,0.4167,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665862,jazz chisholm,NYY,L,24,28,18,1,1,7,0,6,7,107.7,86.41,17.79,0.0417,0.0417,0.0357,0.2917,0.0,0.2143,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665877,josé fermín,STL,R,24,33,24,1,1,6,2,9,12,106.6,81.56,20.18,0.0417,0.0417,0.0303,0.25,0.0833,0.2727,0.3636,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665923,esteury ruiz,MIA,R,11,9,7,0,0,1,0,1,1,95.8,78.2,39.0,0.0,0.0,0.0,0.0909,0.0,0.1111,0.1111,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665926,andrés giménez,TOR,L,18,32,18,0,0,1,0,3,10,96.6,80.13,10.22,0.0,0.0,0.0,0.0556,0.0,0.0938,0.3125,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665953,andrés chaparro,WSH,R,5,5,2,0,0,0,0,0,2,96.5,78.34,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,665966,carlos narváez,BOS,R,8,8,7,0,0,2,0,1,4,104.4,79.46,34.25,0.0,0.0,0.0,0.25,0.0,0.125,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666018,jonathan aranda,TB,L,30,43,37,1,4,11,4,5,15,106.6,87.76,29.77,0.0333,0.1333,0.093,0.3667,0.1333,0.1163,0.3488,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666126,carlos cortes,ATH,L,9,15,11,0,0,1,0,1,4,103.2,76.81,20.6,0.0,0.0,0.0,0.1111,0.0,0.0667,0.2667,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666139,josh lowe,LAA,L,19,34,24,1,2,3,2,3,7,104.7,79.35,27.15,0.0526,0.1053,0.0588,0.1579,0.1053,0.0882,0.2059,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666152,david hamilton,MIL,L,3,7,3,0,0,1,0,1,2,104.6,82.29,2.86,0.0,0.0,0.0,0.3333,0.0,0.1429,0.2857,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666160,mickey moniak,COL,L,20,29,18,0,0,2,0,4,6,101.9,79.16,23.48,0.0,0.0,0.0,0.1,0.0,0.1379,0.2069,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666176,jo adell,LAA,R,23,28,19,2,2,4,1,6,10,110.3,83.83,21.96,0.087,0.087,0.0714,0.1739,0.0435,0.2143,0.3571,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666182,bo bichette,NYM,R,21,41,32,0,1,4,0,4,18,107.8,81.48,24.93,0.0,0.0476,0.0244,0.1905,0.0,0.0976,0.439,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666211,taylor trammell,HOU,L,6,9,6,0,0,0,0,0,2,93.4,81.88,32.44,0.0,0.0,0.0,0.0,0.0,0.0,0.2222,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666397,edouard julien,COL,L,9,14,11,1,1,1,1,1,4,106.2,79.43,28.29,0.1111,0.1111,0.0714,0.1111,0.1111,0.0714,0.2857,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,666971,lourdes gurriel,AZ,R,23,34,21,0,0,5,0,3,10,105.4,88.15,19.18,0.0,0.0,0.0,0.2174,0.0,0.0882,0.2941,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668227,randy arozarena,SEA,R,27,31,24,2,2,3,2,2,12,104.7,84.37,30.84,0.0741,0.0741,0.0645,0.1111,0.0741,0.0645,0.3871,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668670,jake rogers,DET,R,10,12,9,2,1,4,1,4,6,101.9,86.98,15.17,0.2,0.1,0.0833,0.4,0.1,0.3333,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668709,jj bleday,CIN,L,25,35,25,3,3,7,3,8,11,108.2,83.47,23.06,0.12,0.12,0.0857,0.28,0.12,0.2286,0.3143,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668715,spencer steer,CIN,R,26,31,17,0,0,3,1,3,10,104.0,81.25,15.9,0.0,0.0,0.0,0.1154,0.0385,0.0968,0.3226,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668723,ryan vilade,TB,R,5,7,5,1,1,1,1,2,4,103.0,82.19,17.57,0.2,0.2,0.1429,0.2,0.2,0.2857,0.5714,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668804,bryan reynolds,PIT,L,25,40,25,1,1,5,1,2,16,102.8,82.65,12.25,0.04,0.04,0.025,0.2,0.04,0.05,0.4,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668885,austin martin,MIN,R,10,13,8,0,0,2,0,3,6,101.5,85.76,15.0,0.0,0.0,0.0,0.2,0.0,0.2308,0.4615,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668901,mark vientos,NYM,R,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668904,royce lewis,MIN,R,24,32,23,2,3,5,1,7,10,107.7,83.27,22.0,0.0833,0.125,0.0938,0.2083,0.0417,0.2188,0.3125,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668930,brice turang,MIL,L,33,58,44,2,3,12,3,6,18,104.2,85.06,22.76,0.0606,0.0909,0.0517,0.3636,0.0909,0.1034,0.3103,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668939,adley rutschman,BAL,R,21,24,12,0,0,1,0,6,6,108.2,84.16,16.08,0.0,0.0,0.0,0.0476,0.0,0.25,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668942,josh rojas,KC,L,15,19,8,0,0,2,1,1,4,100.5,75.03,4.58,0.0,0.0,0.0,0.1333,0.0667,0.0526,0.2105,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,668952,ryan kreidler,MIN,R,13,13,6,0,0,0,0,0,3,109.5,85.91,12.46,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669003,garrett mitchell,MIL,L,30,35,22,0,1,7,0,3,14,111.9,85.99,10.97,0.0,0.0333,0.0286,0.2333,0.0,0.0857,0.4,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669016,brandon marsh,PHI,L,26,27,17,0,0,2,0,2,4,104.5,82.43,19.37,0.0,0.0,0.0,0.0769,0.0,0.0741,0.1481,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669065,kyle stowers,MIA,L,23,27,19,1,2,3,1,3,8,111.9,84.68,22.67,0.0435,0.087,0.0741,0.1304,0.0435,0.1111,0.2963,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669127,shea langeliers,ATH,R,23,26,17,1,2,5,1,3,9,111.2,87.37,19.08,0.0435,0.087,0.0769,0.2174,0.0435,0.1154,0.3462,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669134,luis campusano,SD,R,17,20,12,1,1,3,1,6,5,105.2,86.45,12.5,0.0588,0.0588,0.05,0.1765,0.0588,0.3,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669224,austin wells,NYY,L,19,24,18,2,2,5,3,7,8,108.9,84.1,28.42,0.1053,0.1053,0.0833,0.2632,0.1579,0.2917,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669236,jeremiah jackson,BAL,R,3,4,4,0,2,2,1,1,3,106.5,95.78,35.5,0.0,0.6667,0.5,0.6667,0.3333,0.25,0.75,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669242,tommy edman,LAD,L,21,32,17,0,0,2,0,6,9,104.9,78.13,9.72,0.0,0.0,0.0,0.0952,0.0,0.1875,0.2812,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669364,xavier edwards,MIA,L,26,37,23,0,1,3,0,6,15,99.3,80.0,10.38,0.0,0.0385,0.027,0.1154,0.0,0.1622,0.4054,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669392,samad taylor,SD,R,6,4,3,0,0,2,0,0,2,103.1,87.97,7.25,0.0,0.0,0.0,0.3333,0.0,0.0,0.5,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669394,jake burger,TEX,R,23,28,20,1,3,4,2,5,6,112.6,82.11,30.46,0.0435,0.1304,0.1071,0.1739,0.087,0.1786,0.2143,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669397,nick allen,HOU,R,8,12,6,0,0,0,0,1,3,93.6,74.61,12.92,0.0,0.0,0.0,0.0,0.0,0.0833,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669477,casey schmitt,SF,R,30,35,26,2,3,12,5,10,15,104.9,87.2,19.51,0.0667,0.1,0.0857,0.4,0.1667,0.2857,0.4286,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669699,braden shewmake,HOU,L,6,9,7,0,1,2,1,2,3,107.6,83.47,30.0,0.0,0.1667,0.1111,0.3333,0.1667,0.2222,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669701,josh smith,TEX,L,9,13,6,0,0,0,0,0,4,99.6,77.47,6.92,0.0,0.0,0.0,0.0,0.0,0.0,0.3077,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669707,jared triolo,PIT,R,24,31,15,0,0,2,0,1,5,102.9,81.08,9.97,0.0,0.0,0.0,0.0833,0.0,0.0323,0.1613,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,669743,alex call,LAD,R,5,11,4,0,0,0,0,1,3,93.1,79.79,6.82,0.0,0.0,0.0,0.0,0.0,0.0909,0.2727,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,670032,nicky lopez,TEX,L,15,23,12,0,0,0,0,1,5,97.2,73.06,8.17,0.0,0.0,0.0,0.0,0.0,0.0435,0.2174,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,670042,luke raley,SEA,L,18,18,12,0,1,3,0,5,8,110.6,83.62,10.83,0.0,0.0556,0.0556,0.1667,0.0,0.2778,0.4444,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,670097,zack short,NYM,R,7,6,5,0,0,0,0,4,2,94.7,73.88,22.83,0.0,0.0,0.0,0.0,0.0,0.6667,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,670156,miles mastrobuoni,SEA,L,3,5,3,0,0,1,0,0,2,99.0,86.42,5.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.4,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,670224,kameron misner,KC,L,2,2,2,0,0,1,0,1,0,98.6,83.65,64.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,670541,yordan álvarez,HOU,L,28,34,22,2,2,6,2,6,12,112.8,87.36,18.85,0.0714,0.0714,0.0588,0.2143,0.0714,0.1765,0.3529,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,670623,isaac paredes,HOU,R,28,41,27,0,0,6,0,7,16,102.1,80.73,17.32,0.0,0.0,0.0,0.2143,0.0,0.1707,0.3902,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,670764,taylor walls,TB,L,22,30,20,0,0,1,0,4,9,105.8,79.03,19.83,0.0,0.0,0.0,0.0455,0.0,0.1333,0.3,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,670770,tj friedl,CIN,L,15,17,13,0,0,0,0,3,5,101.1,76.89,25.59,0.0,0.0,0.0,0.0,0.0,0.1765,0.2941,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,671056,iván herrera,STL,R,31,59,36,1,0,6,0,7,18,103.1,81.88,19.63,0.0323,0.0,0.0,0.1935,0.0,0.1186,0.3051,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,671083,buddy kennedy,SEA,R,7,7,2,0,0,1,1,0,1,103.6,78.79,-0.71,0.0,0.0,0.0,0.1429,0.1429,0.0,0.1429,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,671155,ivan johnson,CIN,L,2,4,3,0,0,1,0,0,1,97.0,68.25,30.75,0.0,0.0,0.0,0.5,0.0,0.0,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,671218,heliot ramos,SF,R,30,39,26,2,5,11,4,2,13,111.7,88.64,12.51,0.0667,0.1667,0.1282,0.3667,0.1333,0.0513,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,671277,luis garcía,WSH,L,25,31,21,1,2,8,1,7,11,110.8,87.78,14.32,0.04,0.08,0.0645,0.32,0.04,0.2258,0.3548,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,671289,tyler freeman,COL,R,23,37,24,0,1,6,0,4,7,102.6,81.66,15.89,0.0,0.0435,0.027,0.2609,0.0,0.1081,0.1892,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,671732,lawrence butler,ATH,L,21,34,22,0,0,2,0,1,13,107.7,78.34,14.76,0.0,0.0,0.0,0.0952,0.0,0.0294,0.3824,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,671739,michael harris,ATL,L,34,42,27,0,1,7,0,6,13,108.8,86.06,17.14,0.0,0.0294,0.0238,0.2059,0.0,0.1429,0.3095,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,671976,tristan peters,CWS,L,15,20,13,1,1,5,1,5,5,104.5,90.71,26.15,0.0667,0.0667,0.05,0.3333,0.0667,0.25,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,672275,patrick bailey,CLE,L,15,19,14,1,0,3,0,3,6,106.5,83.5,29.0,0.0667,0.0,0.0,0.2,0.0,0.1579,0.3158,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,672356,gabriel arias,CLE,R,15,17,9,1,1,2,1,2,8,110.8,81.57,0.65,0.0667,0.0667,0.0588,0.1333,0.0667,0.1176,0.4706,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,672386,alejandro kirk,TOR,R,18,22,18,0,0,5,0,2,5,104.7,86.58,28.68,0.0,0.0,0.0,0.2778,0.0,0.0909,0.2273,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,672515,gabriel moreno,AZ,R,31,52,43,0,0,5,0,4,20,102.9,80.96,27.37,0.0,0.0,0.0,0.1613,0.0,0.0769,0.3846,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,672613,,LAD,L,7,14,12,0,0,1,0,1,5,105.8,81.59,31.86,0.0,0.0,0.0,0.1429,0.0,0.0714,0.3571,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,672640,otto lopez,MIA,R,27,29,17,0,0,3,0,5,5,107.0,82.74,15.41,0.0,0.0,0.0,0.1111,0.0,0.1724,0.1724,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,672695,geraldo perdomo,AZ,L,27,42,27,1,1,5,2,9,8,104.0,82.37,20.36,0.037,0.037,0.0238,0.1852,0.0741,0.2143,0.1905,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,672724,oswald peraza,LAA,R,16,25,13,0,0,1,0,1,5,99.8,73.46,10.72,0.0,0.0,0.0,0.0625,0.0,0.04,0.2,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,672960,kazuma okamoto,TOR,R,27,32,21,3,3,5,2,7,8,110.8,86.58,21.97,0.1111,0.1111,0.0938,0.1852,0.0741,0.2188,0.25,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,673237,yainer diaz,HOU,R,17,22,13,2,2,4,2,4,6,108.5,82.57,12.36,0.1176,0.1176,0.0909,0.2353,0.1176,0.1818,0.2727,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,673548,seiya suzuki,CHC,R,26,34,23,2,3,7,2,7,12,110.9,82.56,23.12,0.0769,0.1154,0.0882,0.2692,0.0769,0.2059,0.3529,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,673962,josh jung,TEX,R,17,16,9,0,2,5,1,4,5,106.7,85.16,13.19,0.0,0.1176,0.125,0.2941,0.0588,0.25,0.3125,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
7,675659,greg jones,MIL,L,2,3,3,0,0,0,0,0,1,93.9,85.83,42.33,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2026-07-13,2026-07-13T13:35:31-04:00,Batter rolling HR contact-shape metrics from Statcast.
