batter_id,player,stand,pitch_type,pitch_name,pa,bbe,air_bbe,hr,barrels,hard_air_bbe,blast_bbe,pulled_air_proxy_bbe,sweet_spot_bbe,max_ev,avg_ev,avg_la,hr_per_pa,barrel_per_pa,barrel_per_bbe,hard_air_per_pa,blast_per_pa,pulled_air_per_bbe,sweet_spot_per_bbe,slate_date,pull_timestamp,data_notes
621020,dansby swanson,R,KC,Knuckle Curve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621020,dansby swanson,R,SI,Sinker,14,18,8,1,2,2,2,3,4,106.4,81.99,6.33,0.0714,0.1429,0.1111,0.1429,0.1429,0.1667,0.2222,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621020,dansby swanson,R,SL,Slider,9,15,9,0,0,1,0,1,4,103.1,80.77,17.33,0.0,0.0,0.0,0.1111,0.0,0.0667,0.2667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621020,dansby swanson,R,ST,Sweeper,3,3,2,0,0,0,0,0,1,82.9,71.03,12.67,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,CH,Changeup,9,12,6,0,0,0,0,0,1,100.4,74.57,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,CS,Slow Curve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,CU,Curveball,2,3,1,0,0,0,0,0,0,97.0,93.17,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,EP,Eephus,3,3,3,0,0,1,0,2,3,96.3,93.07,20.67,0.0,0.0,0.0,0.3333,0.0,0.6667,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,FC,Cutter,1,2,1,0,0,1,0,1,1,101.0,96.15,-0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,FF,4-Seam Fastball,10,19,14,0,0,1,0,2,5,102.0,71.59,31.53,0.0,0.0,0.0,0.1,0.0,0.1053,0.2632,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,KN,Knuckleball,1,2,2,0,0,0,0,0,0,55.8,54.5,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,PO,Pitch Out,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,SI,Sinker,14,15,7,1,1,3,0,5,4,104.5,80.87,9.4,0.0714,0.0714,0.0667,0.2143,0.0,0.3333,0.2667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,SL,Slider,4,14,11,0,0,2,1,3,4,103.1,76.54,28.0,0.0,0.0,0.0,0.5,0.25,0.2143,0.2857,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,ST,Sweeper,3,4,4,0,0,0,0,1,3,88.7,77.1,30.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621438,tyrone taylor,R,SV,Slurve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621439,byron buxton,R,CH,Changeup,8,9,3,0,0,2,0,0,3,107.7,87.61,-6.22,0.0,0.0,0.0,0.25,0.0,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621439,byron buxton,R,CU,Curveball,1,3,2,0,0,0,0,0,0,101.2,91.0,43.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621439,byron buxton,R,FC,Cutter,2,5,3,0,0,1,0,1,0,102.0,87.76,29.2,0.0,0.0,0.0,0.5,0.0,0.2,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621439,byron buxton,R,FF,4-Seam Fastball,9,13,11,0,0,3,0,1,3,105.9,83.05,31.46,0.0,0.0,0.0,0.3333,0.0,0.0769,0.2308,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621439,byron buxton,R,FS,Split-Finger,3,5,2,0,0,1,0,0,2,99.7,86.02,4.2,0.0,0.0,0.0,0.3333,0.0,0.0,0.4,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621439,byron buxton,R,KC,Knuckle Curve,3,3,2,0,0,0,0,2,1,86.7,72.97,9.0,0.0,0.0,0.0,0.0,0.0,0.6667,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621439,byron buxton,R,SI,Sinker,8,9,7,0,0,1,0,2,4,102.8,81.16,16.89,0.0,0.0,0.0,0.125,0.0,0.2222,0.4444,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621439,byron buxton,R,SL,Slider,4,3,2,0,0,1,0,2,1,103.4,95.77,27.67,0.0,0.0,0.0,0.25,0.0,0.6667,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621439,byron buxton,R,ST,Sweeper,8,3,1,0,0,0,0,1,0,98.0,95.9,9.67,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621493,taylor ward,R,CH,Changeup,7,9,3,0,0,0,0,1,1,92.2,72.84,-6.22,0.0,0.0,0.0,0.0,0.0,0.1111,0.1111,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621493,taylor ward,R,CU,Curveball,5,4,1,0,0,0,0,0,0,101.6,96.32,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621493,taylor ward,R,FC,Cutter,9,11,8,0,0,0,0,2,3,93.4,75.27,25.55,0.0,0.0,0.0,0.0,0.0,0.1818,0.2727,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621493,taylor ward,R,FF,4-Seam Fastball,18,22,18,0,1,2,1,2,8,103.8,79.65,33.82,0.0,0.0556,0.0455,0.1111,0.0556,0.0909,0.3636,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621493,taylor ward,R,KC,Knuckle Curve,3,1,1,0,0,1,0,1,0,96.5,96.5,42.0,0.0,0.0,0.0,0.3333,0.0,1.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621493,taylor ward,R,SI,Sinker,29,22,11,0,1,6,1,3,11,103.7,89.02,1.45,0.0,0.0345,0.0455,0.2069,0.0345,0.1364,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621493,taylor ward,R,SL,Slider,2,6,2,0,0,0,0,0,2,94.2,83.13,-6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621493,taylor ward,R,ST,Sweeper,4,7,4,0,0,1,0,2,0,102.8,75.59,35.43,0.0,0.0,0.0,0.25,0.0,0.2857,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621550,patrick wisdom,R,FF,4-Seam Fastball,2,2,2,0,0,0,0,1,1,89.9,85.9,48.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621550,patrick wisdom,R,FS,Split-Finger,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621550,patrick wisdom,R,SI,Sinker,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621550,patrick wisdom,R,SL,Slider,0,1,0,0,0,0,0,0,0,63.4,63.4,-64.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621550,patrick wisdom,R,ST,Sweeper,3,2,2,0,0,0,0,2,1,94.8,91.75,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,CH,Changeup,12,19,8,1,1,3,1,4,4,105.8,80.37,2.21,0.0833,0.0833,0.0526,0.25,0.0833,0.2105,0.2105,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,CU,Curveball,11,9,7,0,0,2,0,3,2,100.1,86.6,39.78,0.0,0.0,0.0,0.1818,0.0,0.3333,0.2222,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,FC,Cutter,11,17,12,1,1,3,0,3,9,106.6,86.78,17.65,0.0909,0.0909,0.0588,0.2727,0.0,0.1765,0.5294,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,FF,4-Seam Fastball,29,45,40,1,5,13,3,6,19,110.7,86.69,31.62,0.0345,0.1724,0.1111,0.4483,0.1034,0.1333,0.4222,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,FO,Forkball,1,1,1,0,0,0,0,0,1,81.1,81.1,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,FS,Split-Finger,4,7,3,0,1,1,1,1,1,102.2,81.07,15.71,0.0,0.25,0.1429,0.25,0.25,0.1429,0.1429,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,KC,Knuckle Curve,2,4,2,0,0,0,0,0,2,95.4,85.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,SI,Sinker,14,23,17,2,2,4,1,3,10,109.8,84.9,21.26,0.1429,0.1429,0.087,0.2857,0.0714,0.1304,0.4348,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,SL,Slider,15,20,12,3,3,5,3,4,9,110.4,80.72,11.0,0.2,0.2,0.15,0.3333,0.2,0.2,0.45,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,ST,Sweeper,10,13,11,0,1,3,0,2,6,108.8,84.79,18.46,0.0,0.1,0.0769,0.3,0.0,0.1538,0.4615,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
621566,matt olson,L,SV,Slurve,2,1,1,0,0,0,0,0,0,74.5,74.5,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622268,donovan walton,L,CH,Changeup,9,14,5,0,0,0,0,2,3,99.1,77.39,3.21,0.0,0.0,0.0,0.0,0.0,0.1429,0.2143,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622268,donovan walton,L,CU,Curveball,4,5,1,0,0,0,0,0,0,93.3,76.04,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622268,donovan walton,L,FC,Cutter,7,7,5,0,0,1,0,2,3,100.2,84.03,30.14,0.0,0.0,0.0,0.1429,0.0,0.2857,0.4286,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622268,donovan walton,L,FF,4-Seam Fastball,13,18,17,0,0,2,0,5,6,103.8,82.01,32.78,0.0,0.0,0.0,0.1538,0.0,0.2778,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622268,donovan walton,L,FS,Split-Finger,2,1,1,0,0,1,0,1,1,97.8,97.8,32.0,0.0,0.0,0.0,0.5,0.0,1.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622268,donovan walton,L,KC,Knuckle Curve,2,1,0,0,0,0,0,0,0,91.5,91.5,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622268,donovan walton,L,SI,Sinker,19,29,19,1,2,5,1,5,12,103.4,82.7,12.93,0.0526,0.1053,0.069,0.2632,0.0526,0.1724,0.4138,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622268,donovan walton,L,SL,Slider,8,8,1,0,0,0,0,0,2,98.4,74.74,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622268,donovan walton,L,ST,Sweeper,2,5,3,0,0,2,0,1,2,99.5,84.36,6.6,0.0,0.0,0.0,1.0,0.0,0.2,0.4,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622761,jorge mateo,R,CH,Changeup,9,11,6,0,0,1,0,3,4,99.5,81.23,3.45,0.0,0.0,0.0,0.1111,0.0,0.2727,0.3636,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622761,jorge mateo,R,CU,Curveball,2,4,1,0,0,0,0,0,1,95.0,77.12,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622761,jorge mateo,R,FC,Cutter,3,4,3,0,0,2,1,1,2,106.2,85.9,21.5,0.0,0.0,0.0,0.6667,0.3333,0.25,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622761,jorge mateo,R,FF,4-Seam Fastball,3,14,12,0,0,0,0,0,5,86.7,71.89,30.86,0.0,0.0,0.0,0.0,0.0,0.0,0.3571,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622761,jorge mateo,R,FS,Split-Finger,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622761,jorge mateo,R,KC,Knuckle Curve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622761,jorge mateo,R,SI,Sinker,4,3,2,0,0,0,0,0,1,95.0,79.1,17.67,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622761,jorge mateo,R,SL,Slider,9,5,4,1,1,2,1,2,3,101.7,87.1,26.0,0.1111,0.1111,0.2,0.2222,0.1111,0.4,0.6,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
622761,jorge mateo,R,SV,Slurve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,L,CH,Changeup,8,8,4,0,0,0,0,1,2,95.5,71.39,11.88,0.0,0.0,0.0,0.0,0.0,0.125,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,L,CU,Curveball,1,4,1,0,0,1,0,0,1,100.1,88.42,-11.25,0.0,0.0,0.0,1.0,0.0,0.0,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,L,FC,Cutter,1,1,1,0,0,0,0,0,1,73.2,73.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,L,FF,4-Seam Fastball,5,10,7,0,0,0,0,1,4,94.1,63.07,18.5,0.0,0.0,0.0,0.0,0.0,0.1,0.4,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,L,FS,Split-Finger,5,4,3,0,0,1,0,2,1,97.9,86.65,18.25,0.0,0.0,0.0,0.2,0.0,0.5,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,L,SI,Sinker,4,6,4,0,0,1,0,2,3,106.3,74.4,23.5,0.0,0.0,0.0,0.25,0.0,0.3333,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,L,SL,Slider,2,3,1,0,0,0,0,1,1,80.3,74.9,-3.67,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,L,ST,Sweeper,3,5,3,0,0,0,0,2,0,86.9,71.92,35.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,R,CH,Changeup,0,1,0,0,0,0,0,0,0,54.3,54.3,-43.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,R,CU,Curveball,2,3,2,0,0,0,0,1,1,90.8,83.87,19.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,R,FC,Cutter,1,1,1,0,0,0,0,0,0,28.4,28.4,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,R,FF,4-Seam Fastball,4,4,2,0,0,0,0,0,1,87.1,69.07,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,R,SI,Sinker,2,3,2,0,0,0,0,0,0,92.3,82.37,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
623168,tyler heineman,R,SL,Slider,1,2,0,0,0,0,0,0,0,79.5,71.6,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624413,pete alonso,R,CH,Changeup,17,25,15,2,2,7,2,6,5,111.3,81.34,16.56,0.1176,0.1176,0.08,0.4118,0.1176,0.24,0.2,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624413,pete alonso,R,CU,Curveball,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624413,pete alonso,R,FC,Cutter,9,14,9,0,1,5,1,3,3,107.1,90.55,20.93,0.0,0.1111,0.0714,0.5556,0.1111,0.2143,0.2143,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624413,pete alonso,R,FF,4-Seam Fastball,31,47,39,3,5,14,3,7,16,111.0,90.64,27.7,0.0968,0.1613,0.1064,0.4516,0.0968,0.1489,0.3404,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624413,pete alonso,R,FS,Split-Finger,1,4,3,0,0,0,0,0,2,89.1,81.12,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624413,pete alonso,R,KC,Knuckle Curve,0,1,1,0,0,0,0,0,0,87.6,87.6,51.0,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624413,pete alonso,R,SI,Sinker,17,28,20,1,3,4,2,2,9,107.3,85.07,19.68,0.0588,0.1765,0.1071,0.2353,0.1176,0.0714,0.3214,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624413,pete alonso,R,SL,Slider,22,28,13,2,2,6,3,4,9,107.2,89.08,5.54,0.0909,0.0909,0.0714,0.2727,0.1364,0.1429,0.3214,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624413,pete alonso,R,ST,Sweeper,15,12,8,1,2,2,2,3,4,105.9,90.57,27.75,0.0667,0.1333,0.1667,0.1333,0.1333,0.25,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624424,michael conforto,L,CH,Changeup,7,9,4,0,0,1,0,3,3,96.9,81.97,-3.22,0.0,0.0,0.0,0.1429,0.0,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624424,michael conforto,L,CU,Curveball,5,2,1,0,0,1,0,0,1,104.9,101.25,12.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624424,michael conforto,L,FC,Cutter,3,5,3,0,0,1,1,1,1,105.9,86.66,21.2,0.0,0.0,0.0,0.3333,0.3333,0.2,0.2,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624424,michael conforto,L,FF,4-Seam Fastball,14,28,20,1,2,4,0,4,6,110.7,81.2,28.0,0.0714,0.1429,0.0714,0.2857,0.0,0.1429,0.2143,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624424,michael conforto,L,FS,Split-Finger,4,2,2,0,0,0,0,1,1,92.3,92.3,34.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624424,michael conforto,L,KC,Knuckle Curve,3,4,2,1,0,0,0,1,1,94.4,83.17,13.0,0.3333,0.0,0.0,0.0,0.0,0.25,0.25,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624424,michael conforto,L,SI,Sinker,5,11,7,0,0,1,0,1,3,96.7,79.45,20.82,0.0,0.0,0.0,0.2,0.0,0.0909,0.2727,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624424,michael conforto,L,SL,Slider,6,6,5,1,1,2,1,3,2,110.9,86.22,31.17,0.1667,0.1667,0.1667,0.3333,0.1667,0.5,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624424,michael conforto,L,ST,Sweeper,4,6,5,0,0,0,0,1,1,101.6,73.88,43.33,0.0,0.0,0.0,0.0,0.0,0.1667,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624428,adam frazier,L,CH,Changeup,3,6,2,0,0,0,0,0,1,86.1,70.4,10.17,0.0,0.0,0.0,0.0,0.0,0.0,0.1667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624428,adam frazier,L,CU,Curveball,1,2,0,0,0,0,0,0,0,94.2,79.55,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624428,adam frazier,L,FC,Cutter,1,3,2,0,0,0,0,0,1,90.7,75.17,30.33,0.0,0.0,0.0,0.0,0.0,0.0,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624428,adam frazier,L,FF,4-Seam Fastball,12,15,11,0,1,2,0,3,6,99.6,77.83,28.6,0.0,0.0833,0.0667,0.1667,0.0,0.2,0.4,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624428,adam frazier,L,FS,Split-Finger,1,2,1,0,0,0,0,0,1,91.0,83.8,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624428,adam frazier,L,KC,Knuckle Curve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624428,adam frazier,L,SI,Sinker,7,8,5,0,0,2,0,3,3,99.7,90.73,14.75,0.0,0.0,0.0,0.2857,0.0,0.375,0.375,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624428,adam frazier,L,SL,Slider,4,4,2,0,0,0,0,0,2,85.6,83.25,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624428,adam frazier,L,ST,Sweeper,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624431,jose trevino,R,CH,Changeup,6,8,2,0,0,0,0,1,1,97.4,75.42,-10.12,0.0,0.0,0.0,0.0,0.0,0.125,0.125,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624431,jose trevino,R,CU,Curveball,3,3,2,0,0,0,0,1,1,93.8,69.97,12.0,0.0,0.0,0.0,0.0,0.0,0.3333,0.3333,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624431,jose trevino,R,FC,Cutter,3,3,2,0,0,0,0,0,2,92.4,85.73,21.33,0.0,0.0,0.0,0.0,0.0,0.0,0.6667,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624431,jose trevino,R,FF,4-Seam Fastball,6,17,15,2,1,2,1,1,8,102.8,84.71,28.12,0.3333,0.1667,0.0588,0.3333,0.1667,0.0588,0.4706,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624431,jose trevino,R,FS,Split-Finger,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624431,jose trevino,R,KC,Knuckle Curve,0,0,0,0,0,0,0,0,0,,,,,,,,,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624431,jose trevino,R,SI,Sinker,8,13,5,0,0,0,0,0,3,100.7,84.14,-1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.2308,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624431,jose trevino,R,SL,Slider,10,11,7,0,0,1,0,2,3,100.4,74.84,23.27,0.0,0.0,0.0,0.1,0.0,0.1818,0.2727,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624431,jose trevino,R,ST,Sweeper,5,5,3,0,0,1,0,1,4,98.6,81.86,7.2,0.0,0.0,0.0,0.2,0.0,0.2,0.8,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624585,jorge soler,R,FC,Cutter,1,1,1,0,0,0,0,0,0,68.9,68.9,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624585,jorge soler,R,FF,4-Seam Fastball,1,2,2,0,0,0,0,1,1,83.8,72.0,34.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624585,jorge soler,R,SI,Sinker,0,2,1,0,0,0,0,0,0,97.5,89.45,30.5,,,0.0,,,0.0,0.0,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624585,jorge soler,R,SL,Slider,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
624585,jorge soler,R,ST,Sweeper,1,0,0,0,0,0,0,0,0,,,,0.0,0.0,,0.0,0.0,,,2026-08-31,2026-08-31T17:06:56-04:00,Batter damage by pitch type.
